Entity,Code,Day,people_fully_vaccinated
Alabama,,2021-01-12,7270
Alabama,,2021-01-13,9245
Alabama,,2021-01-15,13488
Alabama,,2021-01-19,16346
Alabama,,2021-01-20,17956
Alabama,,2021-01-21,21345
Alabama,,2021-01-22,24840
Alabama,,2021-01-23,27422
Alabama,,2021-01-24,29736
Alabama,,2021-01-25,29978
Alabama,,2021-01-26,30933
Alabama,,2021-01-27,33595
Alabama,,2021-01-28,37431
Alabama,,2021-01-29,44073
Alabama,,2021-01-30,53742
Alabama,,2021-01-31,55331
Alabama,,2021-02-01,56308
Alabama,,2021-02-02,58825
Alabama,,2021-02-03,62990
Alabama,,2021-02-04,69155
Alabama,,2021-02-05,76603
Alabama,,2021-02-06,84278
Alabama,,2021-02-07,86141
Alabama,,2021-02-08,88453
Alabama,,2021-02-09,95033
Alabama,,2021-02-10,102520
Alabama,,2021-02-11,111036
Alabama,,2021-02-12,122019
Alabama,,2021-02-13,133029
Alabama,,2021-02-14,137032
Alabama,,2021-02-16,149288
Alabama,,2021-02-17,154341
Alabama,,2021-02-18,165104
Alabama,,2021-02-19,192304
Alabama,,2021-02-20,214512
Alabama,,2021-02-21,219639
Alabama,,2021-02-22,228101
Alabama,,2021-02-23,239425
Alabama,,2021-02-24,253615
Alabama,,2021-02-25,268465
Alabama,,2021-02-26,286095
Alabama,,2021-02-27,307868
Alabama,,2021-02-28,313290
Alabama,,2021-03-01,316073
Alabama,,2021-03-02,330046
Alabama,,2021-03-03,346841
Alabama,,2021-03-04,365456
Alabama,,2021-03-05,383078
Alabama,,2021-03-06,402061
Alabama,,2021-03-07,406723
Alabama,,2021-03-08,409937
Alabama,,2021-03-09,420083
Alabama,,2021-03-10,435018
Alabama,,2021-03-11,452746
Alabama,,2021-03-12,472325
Alabama,,2021-03-13,492755
Alabama,,2021-03-14,497653
Alabama,,2021-03-15,501344
Alabama,,2021-03-16,511869
Alabama,,2021-03-17,523649
Alabama,,2021-03-18,533375
Alabama,,2021-03-19,547257
Alabama,,2021-03-20,561254
Alabama,,2021-03-21,566632
Alabama,,2021-03-22,569127
Alabama,,2021-03-23,579598
Alabama,,2021-03-24,589979
Alabama,,2021-03-25,600666
Alabama,,2021-03-26,611694
Alabama,,2021-03-27,623385
Alabama,,2021-03-28,628500
Alabama,,2021-03-29,631388
Alabama,,2021-03-30,643450
Alabama,,2021-03-31,656899
Alabama,,2021-04-01,673773
Alabama,,2021-04-02,691082
Alabama,,2021-04-03,705197
Alabama,,2021-04-04,709849
Alabama,,2021-04-05,711596
Alabama,,2021-04-06,725270
Alabama,,2021-04-07,744961
Alabama,,2021-04-08,764450
Alabama,,2021-04-09,788325
Alabama,,2021-04-10,811323
Alaska,,2021-01-12,5400
Alaska,,2021-01-13,6166
Alaska,,2021-01-15,9406
Alaska,,2021-01-19,10802
Alaska,,2021-01-20,11283
Alaska,,2021-01-21,12352
Alaska,,2021-01-22,13718
Alaska,,2021-01-23,15206
Alaska,,2021-01-24,16201
Alaska,,2021-01-25,16673
Alaska,,2021-01-26,16815
Alaska,,2021-01-27,18097
Alaska,,2021-01-28,20045
Alaska,,2021-01-29,21593
Alaska,,2021-01-30,23320
Alaska,,2021-01-31,24545
Alaska,,2021-02-01,25467
Alaska,,2021-02-02,26207
Alaska,,2021-02-03,27528
Alaska,,2021-02-04,30172
Alaska,,2021-02-05,32593
Alaska,,2021-02-06,35773
Alaska,,2021-02-07,39541
Alaska,,2021-02-08,40812
Alaska,,2021-02-09,41698
Alaska,,2021-02-10,43552
Alaska,,2021-02-11,46006
Alaska,,2021-02-12,48969
Alaska,,2021-02-13,52380
Alaska,,2021-02-14,57117
Alaska,,2021-02-16,60964
Alaska,,2021-02-17,62474
Alaska,,2021-02-18,65245
Alaska,,2021-02-19,71892
Alaska,,2021-02-20,78623
Alaska,,2021-02-21,82272
Alaska,,2021-02-22,84131
Alaska,,2021-02-23,84746
Alaska,,2021-02-24,86836
Alaska,,2021-02-25,90214
Alaska,,2021-02-26,92233
Alaska,,2021-02-27,95331
Alaska,,2021-02-28,97554
Alaska,,2021-03-01,99916
Alaska,,2021-03-02,100902
Alaska,,2021-03-03,102382
Alaska,,2021-03-04,104129
Alaska,,2021-03-05,106558
Alaska,,2021-03-06,110053
Alaska,,2021-03-07,113787
Alaska,,2021-03-08,115635
Alaska,,2021-03-09,117345
Alaska,,2021-03-10,119073
Alaska,,2021-03-11,122197
Alaska,,2021-03-12,124170
Alaska,,2021-03-13,126647
Alaska,,2021-03-14,130857
Alaska,,2021-03-15,132532
Alaska,,2021-03-16,133907
Alaska,,2021-03-17,135810
Alaska,,2021-03-18,138464
Alaska,,2021-03-19,140169
Alaska,,2021-03-20,143349
Alaska,,2021-03-21,145975
Alaska,,2021-03-22,146903
Alaska,,2021-03-23,147214
Alaska,,2021-03-24,148725
Alaska,,2021-03-25,150980
Alaska,,2021-03-26,153706
Alaska,,2021-03-27,156698
Alaska,,2021-03-28,160197
Alaska,,2021-03-29,160932
Alaska,,2021-03-30,161504
Alaska,,2021-03-31,163100
Alaska,,2021-04-01,165325
Alaska,,2021-04-02,167561
Alaska,,2021-04-03,170747
Alaska,,2021-04-04,176825
Alaska,,2021-04-05,178886
Alaska,,2021-04-06,179359
Alaska,,2021-04-07,181924
Alaska,,2021-04-08,186597
Alaska,,2021-04-09,189958
Alaska,,2021-04-10,194814
American Samoa,ASM,2021-01-12,260
American Samoa,ASM,2021-01-13,362
American Samoa,ASM,2021-01-15,738
American Samoa,ASM,2021-01-19,770
American Samoa,ASM,2021-01-20,836
American Samoa,ASM,2021-01-21,929
American Samoa,ASM,2021-01-22,940
American Samoa,ASM,2021-01-23,948
American Samoa,ASM,2021-01-24,948
American Samoa,ASM,2021-01-25,948
American Samoa,ASM,2021-01-26,948
American Samoa,ASM,2021-01-27,950
American Samoa,ASM,2021-01-28,950
American Samoa,ASM,2021-01-29,997
American Samoa,ASM,2021-01-30,997
American Samoa,ASM,2021-01-31,997
American Samoa,ASM,2021-02-01,1046
American Samoa,ASM,2021-02-02,1046
American Samoa,ASM,2021-02-03,1305
American Samoa,ASM,2021-02-04,1494
American Samoa,ASM,2021-02-05,2252
American Samoa,ASM,2021-02-06,2478
American Samoa,ASM,2021-02-07,2478
American Samoa,ASM,2021-02-08,2478
American Samoa,ASM,2021-02-09,2885
American Samoa,ASM,2021-02-10,3494
American Samoa,ASM,2021-02-11,3685
American Samoa,ASM,2021-02-12,4968
American Samoa,ASM,2021-02-13,5308
American Samoa,ASM,2021-02-14,5308
American Samoa,ASM,2021-02-16,5860
American Samoa,ASM,2021-02-17,5989
American Samoa,ASM,2021-02-18,5989
American Samoa,ASM,2021-02-19,5989
American Samoa,ASM,2021-02-20,6893
American Samoa,ASM,2021-02-21,7811
American Samoa,ASM,2021-02-22,7859
American Samoa,ASM,2021-02-23,7859
American Samoa,ASM,2021-02-24,8020
American Samoa,ASM,2021-02-25,8020
American Samoa,ASM,2021-02-26,8079
American Samoa,ASM,2021-02-27,8079
American Samoa,ASM,2021-02-28,8079
American Samoa,ASM,2021-03-01,8080
American Samoa,ASM,2021-03-02,8142
American Samoa,ASM,2021-03-03,8142
American Samoa,ASM,2021-03-04,8252
American Samoa,ASM,2021-03-05,8252
American Samoa,ASM,2021-03-06,8252
American Samoa,ASM,2021-03-07,8252
American Samoa,ASM,2021-03-08,8254
American Samoa,ASM,2021-03-09,8254
American Samoa,ASM,2021-03-10,8706
American Samoa,ASM,2021-03-11,8706
American Samoa,ASM,2021-03-12,8706
American Samoa,ASM,2021-03-13,8713
American Samoa,ASM,2021-03-14,8713
American Samoa,ASM,2021-03-15,9023
American Samoa,ASM,2021-03-16,9024
American Samoa,ASM,2021-03-17,9025
American Samoa,ASM,2021-03-18,9025
American Samoa,ASM,2021-03-19,9026
American Samoa,ASM,2021-03-20,9027
American Samoa,ASM,2021-03-21,9028
American Samoa,ASM,2021-03-22,10196
American Samoa,ASM,2021-03-23,10240
American Samoa,ASM,2021-03-24,10552
American Samoa,ASM,2021-03-25,10566
American Samoa,ASM,2021-03-26,11043
American Samoa,ASM,2021-03-27,11046
American Samoa,ASM,2021-03-28,11047
American Samoa,ASM,2021-03-29,11049
American Samoa,ASM,2021-03-30,11460
American Samoa,ASM,2021-03-31,13406
American Samoa,ASM,2021-04-01,13406
American Samoa,ASM,2021-04-02,13754
American Samoa,ASM,2021-04-03,13755
American Samoa,ASM,2021-04-04,13755
American Samoa,ASM,2021-04-05,13755
American Samoa,ASM,2021-04-06,13755
American Samoa,ASM,2021-04-07,14337
American Samoa,ASM,2021-04-08,14338
American Samoa,ASM,2021-04-09,14737
American Samoa,ASM,2021-04-10,14737
Arizona,,2021-01-12,8343
Arizona,,2021-01-13,12392
Arizona,,2021-01-15,20837
Arizona,,2021-01-19,30892
Arizona,,2021-01-20,34788
Arizona,,2021-01-21,41613
Arizona,,2021-01-22,48938
Arizona,,2021-01-23,55014
Arizona,,2021-01-24,58291
Arizona,,2021-01-25,62711
Arizona,,2021-01-26,64551
Arizona,,2021-01-27,68846
Arizona,,2021-01-28,73927
Arizona,,2021-01-29,80773
Arizona,,2021-01-30,86990
Arizona,,2021-01-31,92666
Arizona,,2021-02-01,95671
Arizona,,2021-02-02,96660
Arizona,,2021-02-03,102107
Arizona,,2021-02-04,111645
Arizona,,2021-02-05,121227
Arizona,,2021-02-06,136236
Arizona,,2021-02-07,151392
Arizona,,2021-02-08,161324
Arizona,,2021-02-09,166798
Arizona,,2021-02-10,177565
Arizona,,2021-02-11,192542
Arizona,,2021-02-12,207912
Arizona,,2021-02-13,226158
Arizona,,2021-02-14,244971
Arizona,,2021-02-16,264416
Arizona,,2021-02-17,267967
Arizona,,2021-02-18,283955
Arizona,,2021-02-19,335248
Arizona,,2021-02-20,356055
Arizona,,2021-02-21,376371
Arizona,,2021-02-22,386775
Arizona,,2021-02-23,393019
Arizona,,2021-02-24,407127
Arizona,,2021-02-25,432137
Arizona,,2021-02-26,462074
Arizona,,2021-02-27,490688
Arizona,,2021-02-28,525426
Arizona,,2021-03-01,555881
Arizona,,2021-03-02,575562
Arizona,,2021-03-03,601274
Arizona,,2021-03-04,627446
Arizona,,2021-03-05,658220
Arizona,,2021-03-06,662235
Arizona,,2021-03-07,715023
Arizona,,2021-03-08,738410
Arizona,,2021-03-09,750217
Arizona,,2021-03-10,767107
Arizona,,2021-03-11,792205
Arizona,,2021-03-12,826020
Arizona,,2021-03-13,858909
Arizona,,2021-03-14,891501
Arizona,,2021-03-15,913522
Arizona,,2021-03-16,939580
Arizona,,2021-03-17,955402
Arizona,,2021-03-18,978991
Arizona,,2021-03-19,981650
Arizona,,2021-03-20,1004408
Arizona,,2021-03-21,1029376
Arizona,,2021-03-22,1049219
Arizona,,2021-03-23,1059558
Arizona,,2021-03-24,1074666
Arizona,,2021-03-25,1108397
Arizona,,2021-03-26,1129146
Arizona,,2021-03-27,1154039
Arizona,,2021-03-28,1182684
Arizona,,2021-03-29,1205521
Arizona,,2021-03-30,1220787
Arizona,,2021-03-31,1242599
Arizona,,2021-04-01,1267484
Arizona,,2021-04-02,1298327
Arizona,,2021-04-03,1332012
Arizona,,2021-04-04,1366330
Arizona,,2021-04-05,1392647
Arizona,,2021-04-06,1399810
Arizona,,2021-04-07,1421780
Arizona,,2021-04-08,1453432
Arizona,,2021-04-09,1495431
Arizona,,2021-04-10,1540110
Arkansas,,2021-01-12,8
Arkansas,,2021-01-13,12849
Arkansas,,2021-01-15,18781
Arkansas,,2021-01-19,21734
Arkansas,,2021-01-20,26541
Arkansas,,2021-01-21,26541
Arkansas,,2021-01-22,31600
Arkansas,,2021-01-23,31600
Arkansas,,2021-01-24,32572
Arkansas,,2021-01-25,33159
Arkansas,,2021-01-26,37055
Arkansas,,2021-01-27,40910
Arkansas,,2021-01-28,40910
Arkansas,,2021-01-29,45918
Arkansas,,2021-01-30,52118
Arkansas,,2021-01-31,56264
Arkansas,,2021-02-01,58613
Arkansas,,2021-02-02,59903
Arkansas,,2021-02-03,63356
Arkansas,,2021-02-04,68778
Arkansas,,2021-02-05,73810
Arkansas,,2021-02-06,81564
Arkansas,,2021-02-07,90308
Arkansas,,2021-02-08,94058
Arkansas,,2021-02-09,95202
Arkansas,,2021-02-10,103669
Arkansas,,2021-02-11,110751
Arkansas,,2021-02-12,118465
Arkansas,,2021-02-13,124040
Arkansas,,2021-02-14,130637
Arkansas,,2021-02-16,136415
Arkansas,,2021-02-17,138254
Arkansas,,2021-02-18,140662
Arkansas,,2021-02-19,150812
Arkansas,,2021-02-20,152675
Arkansas,,2021-02-21,157511
Arkansas,,2021-02-22,161660
Arkansas,,2021-02-23,164064
Arkansas,,2021-02-24,172834
Arkansas,,2021-02-25,184592
Arkansas,,2021-02-26,200532
Arkansas,,2021-02-27,214402
Arkansas,,2021-02-28,227450
Arkansas,,2021-03-01,233685
Arkansas,,2021-03-02,236706
Arkansas,,2021-03-03,242999
Arkansas,,2021-03-04,249956
Arkansas,,2021-03-05,257367
Arkansas,,2021-03-06,265226
Arkansas,,2021-03-07,274376
Arkansas,,2021-03-08,277217
Arkansas,,2021-03-09,279815
Arkansas,,2021-03-10,285284
Arkansas,,2021-03-11,285811
Arkansas,,2021-03-12,297193
Arkansas,,2021-03-13,309784
Arkansas,,2021-03-14,309827
Arkansas,,2021-03-15,313372
Arkansas,,2021-03-16,314915
Arkansas,,2021-03-17,319158
Arkansas,,2021-03-18,324554
Arkansas,,2021-03-19,330804
Arkansas,,2021-03-20,335958
Arkansas,,2021-03-21,345022
Arkansas,,2021-03-22,348589
Arkansas,,2021-03-23,349951
Arkansas,,2021-03-24,357343
Arkansas,,2021-03-25,366664
Arkansas,,2021-03-26,376230
Arkansas,,2021-03-27,388657
Arkansas,,2021-03-28,403398
Arkansas,,2021-03-29,407828
Arkansas,,2021-03-30,410003
Arkansas,,2021-03-31,419462
Arkansas,,2021-04-01,432735
Arkansas,,2021-04-02,449549
Arkansas,,2021-04-03,481056
Arkansas,,2021-04-04,482062
Arkansas,,2021-04-05,487363
Arkansas,,2021-04-06,489479
Arkansas,,2021-04-07,503310
Arkansas,,2021-04-08,518824
Arkansas,,2021-04-09,533220
Arkansas,,2021-04-10,551699
Bureau of Prisons,,2021-01-12,1077
Bureau of Prisons,,2021-01-13,1077
Bureau of Prisons,,2021-01-15,2086
Bureau of Prisons,,2021-01-19,2091
Bureau of Prisons,,2021-01-20,3092
Bureau of Prisons,,2021-01-21,3800
Bureau of Prisons,,2021-01-22,3962
Bureau of Prisons,,2021-01-23,4977
Bureau of Prisons,,2021-01-24,5044
Bureau of Prisons,,2021-01-25,5301
Bureau of Prisons,,2021-01-26,5971
Bureau of Prisons,,2021-01-27,6846
Bureau of Prisons,,2021-01-28,7368
Bureau of Prisons,,2021-01-29,8011
Bureau of Prisons,,2021-01-30,8389
Bureau of Prisons,,2021-01-31,8490
Bureau of Prisons,,2021-02-01,8490
Bureau of Prisons,,2021-02-02,9079
Bureau of Prisons,,2021-02-03,10130
Bureau of Prisons,,2021-02-04,11259
Bureau of Prisons,,2021-02-05,12426
Bureau of Prisons,,2021-02-06,13362
Bureau of Prisons,,2021-02-07,13826
Bureau of Prisons,,2021-02-08,13826
Bureau of Prisons,,2021-02-09,14173
Bureau of Prisons,,2021-02-10,15085
Bureau of Prisons,,2021-02-11,15931
Bureau of Prisons,,2021-02-12,16449
Bureau of Prisons,,2021-02-13,17017
Bureau of Prisons,,2021-02-14,17256
Bureau of Prisons,,2021-02-16,17256
Bureau of Prisons,,2021-02-17,17598
Bureau of Prisons,,2021-02-18,17789
Bureau of Prisons,,2021-02-19,18276
Bureau of Prisons,,2021-02-20,18879
Bureau of Prisons,,2021-02-21,19556
Bureau of Prisons,,2021-02-22,19637
Bureau of Prisons,,2021-02-23,19996
Bureau of Prisons,,2021-02-24,20628
Bureau of Prisons,,2021-02-25,21439
Bureau of Prisons,,2021-02-26,22339
Bureau of Prisons,,2021-02-27,22939
Bureau of Prisons,,2021-02-28,23057
Bureau of Prisons,,2021-03-01,23057
Bureau of Prisons,,2021-03-02,23532
Bureau of Prisons,,2021-03-03,24513
Bureau of Prisons,,2021-03-04,25853
Bureau of Prisons,,2021-03-05,27041
Bureau of Prisons,,2021-03-06,27625
Bureau of Prisons,,2021-03-07,27841
Bureau of Prisons,,2021-03-08,27841
Bureau of Prisons,,2021-03-09,28141
Bureau of Prisons,,2021-03-10,28645
Bureau of Prisons,,2021-03-11,29287
Bureau of Prisons,,2021-03-12,30234
Bureau of Prisons,,2021-03-13,30731
Bureau of Prisons,,2021-03-14,30731
Bureau of Prisons,,2021-03-15,30731
Bureau of Prisons,,2021-03-16,31012
Bureau of Prisons,,2021-03-17,31574
Bureau of Prisons,,2021-03-18,32726
Bureau of Prisons,,2021-03-19,33436
Bureau of Prisons,,2021-03-20,33865
Bureau of Prisons,,2021-03-21,34392
Bureau of Prisons,,2021-03-22,34393
Bureau of Prisons,,2021-03-23,34522
Bureau of Prisons,,2021-03-24,35059
Bureau of Prisons,,2021-03-25,37840
Bureau of Prisons,,2021-03-26,39430
Bureau of Prisons,,2021-03-27,40468
Bureau of Prisons,,2021-03-28,40573
Bureau of Prisons,,2021-03-29,40573
Bureau of Prisons,,2021-03-30,40656
Bureau of Prisons,,2021-03-31,40792
Bureau of Prisons,,2021-04-01,44151
Bureau of Prisons,,2021-04-02,46504
Bureau of Prisons,,2021-04-03,46850
Bureau of Prisons,,2021-04-04,46986
Bureau of Prisons,,2021-04-05,46986
Bureau of Prisons,,2021-04-06,47075
Bureau of Prisons,,2021-04-07,47560
Bureau of Prisons,,2021-04-08,50667
Bureau of Prisons,,2021-04-09,51946
Bureau of Prisons,,2021-04-10,53095
California,,2021-01-12,100089
California,,2021-01-13,133689
California,,2021-01-15,204374
California,,2021-01-19,260838
California,,2021-01-20,273276
California,,2021-01-21,293834
California,,2021-01-22,321839
California,,2021-01-23,341731
California,,2021-01-24,356382
California,,2021-01-25,371482
California,,2021-01-26,387563
California,,2021-01-27,417606
California,,2021-01-28,458585
California,,2021-01-29,487552
California,,2021-01-30,524350
California,,2021-01-31,558977
California,,2021-02-01,581985
California,,2021-02-02,592045
California,,2021-02-03,613845
California,,2021-02-04,625189
California,,2021-02-05,675027
California,,2021-02-06,727993
California,,2021-02-07,808832
California,,2021-02-08,847993
California,,2021-02-09,875340
California,,2021-02-10,928615
California,,2021-02-11,990128
California,,2021-02-12,1081040
California,,2021-02-13,1178577
California,,2021-02-14,1287390
California,,2021-02-16,1456222
California,,2021-02-17,1507829
California,,2021-02-18,1581541
California,,2021-02-19,1753917
California,,2021-02-20,1864867
California,,2021-02-21,1974488
California,,2021-02-22,2045420
California,,2021-02-23,2102729
California,,2021-02-24,2170406
California,,2021-02-25,2259934
California,,2021-02-26,2380502
California,,2021-02-27,2502426
California,,2021-02-28,2609341
California,,2021-03-01,2740495
California,,2021-03-02,2900991
California,,2021-03-03,2992863
California,,2021-03-04,3042381
California,,2021-03-05,3124031
California,,2021-03-06,3259014
California,,2021-03-07,3347266
California,,2021-03-08,3406971
California,,2021-03-09,3444791
California,,2021-03-10,3485179
California,,2021-03-11,3541495
California,,2021-03-12,3614744
California,,2021-03-13,3819191
California,,2021-03-14,3819878
California,,2021-03-15,4002159
California,,2021-03-16,4153287
California,,2021-03-17,4347379
California,,2021-03-18,4517256
California,,2021-03-19,4644718
California,,2021-03-20,4792324
California,,2021-03-21,4980526
California,,2021-03-22,5102480
California,,2021-03-23,5203432
California,,2021-03-24,5337045
California,,2021-03-25,5481297
California,,2021-03-26,5665179
California,,2021-03-27,5830902
California,,2021-03-28,5983249
California,,2021-03-29,6131336
California,,2021-03-30,6228491
California,,2021-03-31,6348325
California,,2021-04-01,6485628
California,,2021-04-02,6637438
California,,2021-04-03,6817086
California,,2021-04-04,7020160
California,,2021-04-05,7166145
California,,2021-04-06,7249897
California,,2021-04-07,7422738
California,,2021-04-08,7599559
California,,2021-04-09,7822226
California,,2021-04-10,8110488
Colorado,,2021-01-12,36425
Colorado,,2021-01-13,41271
Colorado,,2021-01-15,47021
Colorado,,2021-01-19,49897
Colorado,,2021-01-20,51460
Colorado,,2021-01-21,54474
Colorado,,2021-01-22,62086
Colorado,,2021-01-23,62086
Colorado,,2021-01-24,76902
Colorado,,2021-01-25,80467
Colorado,,2021-01-26,82946
Colorado,,2021-01-27,90200
Colorado,,2021-01-28,98663
Colorado,,2021-01-29,108507
Colorado,,2021-01-30,118770
Colorado,,2021-01-31,125078
Colorado,,2021-02-01,130738
Colorado,,2021-02-02,132752
Colorado,,2021-02-03,140610
Colorado,,2021-02-04,149829
Colorado,,2021-02-05,162511
Colorado,,2021-02-06,178975
Colorado,,2021-02-07,197523
Colorado,,2021-02-08,207951
Colorado,,2021-02-09,211328
Colorado,,2021-02-10,225626
Colorado,,2021-02-11,239804
Colorado,,2021-02-12,254037
Colorado,,2021-02-13,271661
Colorado,,2021-02-14,290991
Colorado,,2021-02-16,308992
Colorado,,2021-02-17,314557
Colorado,,2021-02-18,322769
Colorado,,2021-02-19,345623
Colorado,,2021-02-20,360392
Colorado,,2021-02-21,378242
Colorado,,2021-02-22,392378
Colorado,,2021-02-23,393198
Colorado,,2021-02-24,413202
Colorado,,2021-02-25,426398
Colorado,,2021-02-26,439201
Colorado,,2021-02-27,440259
Colorado,,2021-02-28,461947
Colorado,,2021-03-01,479652
Colorado,,2021-03-02,484943
Colorado,,2021-03-03,499168
Colorado,,2021-03-04,513386
Colorado,,2021-03-05,526521
Colorado,,2021-03-06,549441
Colorado,,2021-03-07,567922
Colorado,,2021-03-08,571975
Colorado,,2021-03-09,584872
Colorado,,2021-03-10,609417
Colorado,,2021-03-11,640244
Colorado,,2021-03-12,665380
Colorado,,2021-03-13,695032
Colorado,,2021-03-14,695186
Colorado,,2021-03-15,720482
Colorado,,2021-03-16,728689
Colorado,,2021-03-17,746744
Colorado,,2021-03-18,765933
Colorado,,2021-03-19,782902
Colorado,,2021-03-20,838000
Colorado,,2021-03-21,866707
Colorado,,2021-03-22,878386
Colorado,,2021-03-23,889795
Colorado,,2021-03-24,900059
Colorado,,2021-03-25,912807
Colorado,,2021-03-26,927382
Colorado,,2021-03-27,946188
Colorado,,2021-03-28,966835
Colorado,,2021-03-29,976137
Colorado,,2021-03-30,991243
Colorado,,2021-03-31,1008589
Colorado,,2021-04-01,1028324
Colorado,,2021-04-02,1051000
Colorado,,2021-04-03,1081615
Colorado,,2021-04-04,1108570
Colorado,,2021-04-05,1118667
Colorado,,2021-04-06,1131482
Colorado,,2021-04-07,1156758
Colorado,,2021-04-08,1181330
Colorado,,2021-04-09,1207372
Colorado,,2021-04-10,1249516
Connecticut,,2021-01-12,4174
Connecticut,,2021-01-13,5268
Connecticut,,2021-01-15,17162
Connecticut,,2021-01-19,23150
Connecticut,,2021-01-20,25018
Connecticut,,2021-01-21,28602
Connecticut,,2021-01-22,33149
Connecticut,,2021-01-23,37098
Connecticut,,2021-01-24,40506
Connecticut,,2021-01-25,42421
Connecticut,,2021-01-26,45190
Connecticut,,2021-01-27,51939
Connecticut,,2021-01-28,59437
Connecticut,,2021-01-29,67624
Connecticut,,2021-01-30,73706
Connecticut,,2021-01-31,79511
Connecticut,,2021-02-01,83855
Connecticut,,2021-02-02,86602
Connecticut,,2021-02-03,90574
Connecticut,,2021-02-04,97568
Connecticut,,2021-02-05,106224
Connecticut,,2021-02-06,115349
Connecticut,,2021-02-07,123198
Connecticut,,2021-02-08,127194
Connecticut,,2021-02-09,133196
Connecticut,,2021-02-10,142918
Connecticut,,2021-02-11,154639
Connecticut,,2021-02-12,167894
Connecticut,,2021-02-13,183146
Connecticut,,2021-02-14,191978
Connecticut,,2021-02-16,206920
Connecticut,,2021-02-17,218777
Connecticut,,2021-02-18,231795
Connecticut,,2021-02-19,253770
Connecticut,,2021-02-20,265343
Connecticut,,2021-02-21,270792
Connecticut,,2021-02-22,277754
Connecticut,,2021-02-23,280425
Connecticut,,2021-02-24,283844
Connecticut,,2021-02-25,286522
Connecticut,,2021-02-26,291338
Connecticut,,2021-02-27,296178
Connecticut,,2021-02-28,301151
Connecticut,,2021-03-01,306075
Connecticut,,2021-03-02,307686
Connecticut,,2021-03-03,311505
Connecticut,,2021-03-04,314508
Connecticut,,2021-03-05,318025
Connecticut,,2021-03-06,321484
Connecticut,,2021-03-07,325922
Connecticut,,2021-03-08,340912
Connecticut,,2021-03-09,345611
Connecticut,,2021-03-10,354352
Connecticut,,2021-03-11,362671
Connecticut,,2021-03-12,374997
Connecticut,,2021-03-13,496388
Connecticut,,2021-03-14,496443
Connecticut,,2021-03-15,509812
Connecticut,,2021-03-16,517141
Connecticut,,2021-03-17,528525
Connecticut,,2021-03-18,543501
Connecticut,,2021-03-19,559558
Connecticut,,2021-03-20,574848
Connecticut,,2021-03-21,589228
Connecticut,,2021-03-22,603624
Connecticut,,2021-03-23,608492
Connecticut,,2021-03-24,618348
Connecticut,,2021-03-25,632200
Connecticut,,2021-03-26,646279
Connecticut,,2021-03-27,664680
Connecticut,,2021-03-28,682603
Connecticut,,2021-03-29,697784
Connecticut,,2021-03-30,713132
Connecticut,,2021-03-31,725544
Connecticut,,2021-04-01,743564
Connecticut,,2021-04-02,765639
Connecticut,,2021-04-03,795034
Connecticut,,2021-04-04,816983
Connecticut,,2021-04-05,839506
Connecticut,,2021-04-06,843076
Connecticut,,2021-04-07,862554
Connecticut,,2021-04-08,887812
Connecticut,,2021-04-09,919764
Connecticut,,2021-04-10,944060
Delaware,,2021-01-12,2784
Delaware,,2021-01-13,4050
Delaware,,2021-01-15,5354
Delaware,,2021-01-19,6768
Delaware,,2021-01-20,6919
Delaware,,2021-01-21,7355
Delaware,,2021-01-22,8847
Delaware,,2021-01-23,10448
Delaware,,2021-01-24,11464
Delaware,,2021-01-25,11647
Delaware,,2021-01-26,11724
Delaware,,2021-01-27,12352
Delaware,,2021-01-28,13121
Delaware,,2021-01-29,14210
Delaware,,2021-01-30,14956
Delaware,,2021-01-31,16397
Delaware,,2021-02-01,17628
Delaware,,2021-02-02,18040
Delaware,,2021-02-03,18568
Delaware,,2021-02-04,20394
Delaware,,2021-02-05,21264
Delaware,,2021-02-06,22791
Delaware,,2021-02-07,24245
Delaware,,2021-02-08,25179
Delaware,,2021-02-09,25405
Delaware,,2021-02-10,26054
Delaware,,2021-02-11,26864
Delaware,,2021-02-12,27742
Delaware,,2021-02-13,29423
Delaware,,2021-02-14,31095
Delaware,,2021-02-16,34002
Delaware,,2021-02-17,35601
Delaware,,2021-02-18,37499
Delaware,,2021-02-19,43614
Delaware,,2021-02-20,46527
Delaware,,2021-02-21,46803
Delaware,,2021-02-22,46587
Delaware,,2021-02-23,48778
Delaware,,2021-02-24,51176
Delaware,,2021-02-25,54950
Delaware,,2021-02-26,59922
Delaware,,2021-02-27,65740
Delaware,,2021-02-28,69293
Delaware,,2021-03-01,73675
Delaware,,2021-03-02,73766
Delaware,,2021-03-03,81275
Delaware,,2021-03-04,84956
Delaware,,2021-03-05,89355
Delaware,,2021-03-06,93706
Delaware,,2021-03-07,97981
Delaware,,2021-03-08,100543
Delaware,,2021-03-09,103622
Delaware,,2021-03-10,103844
Delaware,,2021-03-11,108208
Delaware,,2021-03-12,111344
Delaware,,2021-03-13,115412
Delaware,,2021-03-14,115574
Delaware,,2021-03-15,120782
Delaware,,2021-03-16,122819
Delaware,,2021-03-17,124533
Delaware,,2021-03-18,125907
Delaware,,2021-03-19,127182
Delaware,,2021-03-20,129418
Delaware,,2021-03-21,131496
Delaware,,2021-03-22,133398
Delaware,,2021-03-23,133611
Delaware,,2021-03-24,135570
Delaware,,2021-03-25,138495
Delaware,,2021-03-26,142013
Delaware,,2021-03-27,146193
Delaware,,2021-03-28,149897
